,news_id,read_time
89845,100644736,1393646633
89846,100645263,1393646320
89848,100643946,1393646133
89856,100652773,1395123436
89857,100650633,1394630402
89858,100648645,1394627048
89861,100646087,1393901548
89862,100658071,1396146117
89863,100658293,1396146116
89864,100655252,1395554120
89865,100655260,1395554108
89866,100655221,1395554100
89867,100655164,1395554096
89868,100655241,1395554093
89869,100655066,1395554087
89870,100654760,1395554082
89871,100655181,1395554078
89872,100655149,1395554061
89873,100655195,1395554058
89874,100655244,1395554053
89875,100655248,1395554052
89876,100655208,1395554052
89877,100654972,1395493783
89878,100654429,1395493778
89879,100654455,1395493763
89880,100654734,1395493756
89881,100651594,1395491941
89882,100653554,1395491199
89883,100651099,1395475533
89884,100651157,1395475528
89885,100657705,1395987083
89886,100657721,1395986971
89887,100656705,1395814927
89888,100656583,1395804856
89889,100656610,1395804754
89890,100656043,1395737543
89891,100656207,1395735201
89892,100654434,1395370653
89893,100653898,1395281726
89894,100653840,1395280382
89895,100653861,1395280372
89896,100653843,1395280301
89897,100653853,1395280267
89898,100653254,1395202601
89899,100653298,1395202247
89900,100653323,1395201542
89901,100653407,1395201380
89902,100653308,1395201253
89903,100652346,1395032011
89904,100652271,1395031642
89905,100648061,1394699501
89906,100650826,1394697970
89907,100650830,1394697701
89908,100648645,1394696620
89909,100649064,1394504935
89910,100649524,1394504838
89911,100648892,1394504712
89912,100648735,1394504592
89913,100649503,1394504390
89914,100656057,1396190785
89916,100644566,1393939216
89918,100646153,1393938700
89919,100642763,1393938620
89920,100643328,1393938483
89922,100654455,1395379390
89923,100654434,1395373808
89924,100652773,1395143317
89925,100651836,1394853099
89926,100649260,1394441373
89927,100646087,1393924975
89928,100644750,1395645246
89929,100643019,1395645244
89930,100643714,1395645242
89931,100644750,1395645239
89932,100643019,1395645234
89933,100643714,1395645231
89934,100644047,1395645225
89935,100655195,1395644170
89937,100655181,1395643828
89940,100647907,1394411263
89941,100647931,1394410614
89942,100648235,1394410594
89943,100648582,1394410576
89944,100648717,1394410568
89945,100648752,1394410563
89946,100648768,1394410424
89947,100648915,1394612115
89948,100648984,1394612089
89949,100649040,1394611581
89950,100649202,1394611309
89952,100653403,1395243900
89953,100648830,1394440041
89954,100648915,1394440028
89955,100648984,1394440013
89956,100649040,1394439967
89957,100647914,1394621516
89958,100619536,1394621490
89959,100650220,1394621382
89960,100649707,1394621332
89964,100649646,1394612010
89965,100649040,1394611993
89966,100649646,1394611980
89970,100451858,1394358666
89971,100648574,1394358611
89972,100648568,1394358556
89973,100646722,1394358486
89974,100647825,1394358390
89975,100648799,1394357777
89976,100539081,1394357668
89977,100598053,1394357608
89978,100647915,1394357517
89979,100648593,1394357411
89980,100648768,1394357354
89981,100655884,1395726095
89982,100652626,1395106492
89983,100650824,1394700600
89986,100646778,1394381067
89987,100646821,1394381053
89988,100646891,1394381027
89989,100647068,1394380954
89990,100647384,1394380924
89991,100647416,1394380899
89992,100643761,1394380783
89993,100643811,1394380762
89994,100643915,1394380718
89995,100644102,1394380692
89996,100644566,1394380666
89997,100644648,1394380630
89998,100644706,1394380602
89999,100644937,1394380579
90000,100645310,1394380562
90001,100645359,1394380538
90002,100645485,1394380446
90003,100648768,1394380383
90004,100657812,1395998622
90005,100658012,1395996619
90006,100651397,1394766989
90007,100650338,1394610380
90008,100650375,1394610112
90009,100649064,1394422883
90011,100646087,1394155711
90015,100651130,1394713808
90018,100646722,1394154804
90020,100650824,1394697023
90022,100649503,1394497449
90023,100649260,1394439279
90024,100648598,1394258284
90025,100648593,1394254543
90031,100648582,1394501439
90032,100648634,1394501394
90033,100648717,1394501370
90034,100648752,1394501355
90035,100648768,1394501282
90036,100648802,1394501256
90037,100648830,1394501204
90038,100648915,1394501178
90039,100648984,1394501165
90040,100649040,1394501099
90041,100654448,1396011747
90042,100656973,1395846115
90043,100654455,1395500270
90044,100651308,1395499381
90045,100654294,1395499171
90046,100651308,1395499076
90047,100655008,1395497985
90048,100655212,1395497940
90049,100642618,1394933191
90050,100651801,1394932050
90051,100647961,1394931746
90052,100651130,1394931744
90053,100651962,1394931571
90054,100651469,1394788360
90055,100649040,1394442325
90056,100648752,1394359149
90057,100648768,1394359098
90058,100646782,1394007917
90059,100646872,1394007881
90060,100597501,1394504493
90061,100649202,1394504472
90062,100648892,1394504262
90063,100649064,1394504057
90064,100648593,1394504050
90065,100649064,1394504048
90066,100648593,1394504045
90067,100649138,1394504039
90068,100648921,1394502254
90069,100648976,1394502254
90070,100648799,1394502250
90071,100648981,1394502247
90073,100650596,1394646439
90074,100650633,1394646396
90075,100650010,1394540780
90076,100646087,1394127836
90077,100647825,1394127785
90078,100652409,1395240553
90079,100652447,1395240460
90080,100652788,1395240425
90081,100652817,1395240395
90082,100652935,1395240359
90083,100653104,1395240323
90084,100653275,1395240289
90085,100653327,1395240215
90086,100653351,1395240167
90087,100646153,1394711785
90088,100586036,1394711490
90089,100635560,1394710823
90090,100579060,1394710341
90091,100642618,1394709695
90092,100608327,1394709609
90093,100580791,1394709432
90094,100651130,1394709236
90095,100655938,1395668550
90098,100649503,1394470932
90099,100648598,1394256442
90101,100647914,1394153830
90102,100647698,1394125387
90103,100645978,1393869270
90104,100651469,1394785612
90106,100649503,1394455135
90107,100649260,1394455007
90108,100648766,1394339502
90109,100647710,1394100520
90110,100626820,1394171031
90111,100627319,1394170454
90112,100645656,1394167362
90113,100645697,1394167299
90114,100646164,1394167062
90115,100646832,1394166578
90116,100647710,1394165949
90117,100647915,1394165770
90118,100646153,1394359601
90119,100646722,1394359528
90120,100646087,1394359382
90121,100648598,1394358963
90122,100565090,1394358880
90123,100570890,1394358867
90124,100575997,1394358802
90125,100582562,1394358754
90126,100591228,1394358734
90127,100595746,1394358720
90128,100602818,1394358688
90129,100608376,1394358650
90130,100614690,1394358628
90131,100620275,1394358483
90132,100648768,1394358359
90133,100646790,1393996973
90134,100646147,1393996667
90135,100646463,1393996370
90136,100646087,1393996277
90137,100646722,1393996213
90138,100649202,1394629076
90139,100650220,1394629031
90140,100649040,1394451039
90141,100646872,1394062056
90142,100644648,1393630720
90143,100645503,1393940932
90144,100645546,1393940830
90145,100645864,1393940660
90146,100645933,1393940619
90147,100646120,1393940509
90148,100646153,1393940090
90149,100632207,1394608038
90150,100633913,1394607963
90151,100635335,1394607835
90152,100642556,1394607655
90153,100646451,1394607510
90154,100649646,1394607347
90155,100649558,1394607288
90156,100649574,1394607268
90157,100649853,1394607247
90158,100649924,1394607225
90159,100650144,1394607176
90160,100650156,1394607138
90161,100650174,1394607122
90162,100650220,1394607025
90163,100653933,1395369251
90164,100653986,1395369191
90165,100654395,1395368970
90167,100649503,1394498761
90168,100647710,1394096258
90174,100653740,1395657029
90175,100653853,1395657017
90176,100653878,1395657014
90177,100653892,1395657009
90178,100653920,1395657002
90179,100653933,1395656990
90180,100654022,1395656983
90181,100654153,1395656981
90182,100654204,1395656979
90183,100654303,1395656969
90184,100654400,1395656963
90185,100654404,1395656958
90186,100654411,1395656954
90187,100655071,1395656943
90188,100655123,1395656936
90189,100655188,1395656930
90190,100655198,1395656926
90191,100655297,1395656917
90192,100655375,1395656900
90193,100655420,1395656866
90194,100655455,1395656859
90195,100655559,1395656857
90196,100655738,1395656856
90197,100653335,1395656781
90198,100653543,1395656753
90199,100653843,1395656747
90200,100653878,1395656733
90201,100653920,1395656726
90202,100653979,1395656712
90203,100654153,1395656697
90204,100654303,1395656680
90205,100654404,1395656627
90206,100655033,1395656601
90207,100655099,1395656539
90208,100655170,1395656513
90209,100655191,1395656405
90210,100655271,1395656357
90211,100655369,1395656341
90212,100655382,1395656240
90213,100655407,1395656048
90214,100655455,1395656020
90215,100655559,1395655971
90216,100655738,1395655965
90217,100651247,1394798405
90218,100651265,1394798320
90219,100651276,1394798294
90220,100651344,1394798243
90221,100651469,1394797958
90222,100648883,1394730604
90223,100648968,1394730572
90224,100648994,1394730480
90225,100649048,1394730178
90226,100649179,1394730159
90227,100649314,1394730101
90228,100649548,1394729980
90229,100649562,1394729890
90230,100649581,1394729810
90231,100649889,1394729748
90232,100650085,1394729740
90233,100650151,1394729667
90234,100650164,1394729614
90235,100650191,1394729612
90236,100650250,1394729594
90237,100650430,1394729520
90238,100650455,1394729446
90239,100650515,1394729426
90240,100650639,1394728915
90241,100650689,1394728579
90242,100650702,1394728501
90243,100645906,1393885446
90244,100646087,1393885345
90245,100648778,1394451233
90246,100645485,1394451203
90247,100648768,1394450898
90248,100646087,1394450831
90249,100648706,1394450713
90250,100648968,1394450681
90251,100648994,1394450617
90252,100645485,1394450276
90253,100649040,1394450243
90254,100651247,1395202135
90255,100653104,1395202114
90256,100653275,1395202101
90257,100653327,1395202078
90258,100653351,1395202028
90259,100653403,1395201990
90260,100646317,1394893725
90261,100649202,1394893565
90262,100648768,1394893447
90263,100649040,1394893388
90266,100643472,1394020864
90268,100646164,1394020483
90271,100652935,1395690558
90272,100654204,1395690446
90273,100653275,1395690418
90274,100653327,1395690229
90275,100653351,1395690123
90277,100655351,1395688985
90279,100655860,1395672180
90280,100654022,1395399132
90281,100654204,1395399089
90282,100650010,1394552091
90283,100649040,1394463008
90284,100647915,1394154994
90285,100649040,1394521320
90286,100646114,1394521290
90287,100639276,1394521035
90288,100645359,1394520875
90290,100656604,1395823219
90291,100656057,1395708603
90292,100654303,1395362973
90293,100654339,1395362893
90294,100652586,1395306379
90295,100649524,1394464431
90296,100646087,1393926649
90297,100658361,1396236143
90298,100658441,1396236135
90299,100658463,1396236128
90300,100658506,1396236122
90301,100658527,1396236102
90302,100658561,1396236064
90303,100646782,1394164568
90304,100646872,1394164560
90305,100646947,1394164548
90306,100647336,1394164539
90307,100647407,1394164527
90308,100647427,1394164476
90309,100647597,1394164402
90310,100647885,1394164336
90311,100647915,1394164275
90312,100651880,1394979670
90313,100651950,1394979609
90314,100650702,1394710947
90315,100646782,1394019257
90316,100646872,1394019228
90317,100648915,1394959777
90318,100648984,1394959750
90319,100649040,1394959721
90320,100651950,1394959611
90321,100645933,1393899150
90322,100646087,1393899135
90323,100651139,1395496816
90324,100652139,1395496363
90325,100654990,1395495195
90326,100654453,1395494596
90327,100653298,1395492173
90328,100651469,1394800398
90329,100650702,1394701166
90330,100650220,1394613672
90332,100648752,1394356581
90333,100648768,1394356476
90334,100646790,1394018324
90335,100646782,1394002992
90336,100646872,1394002961
90338,100646153,1393927725
90339,100652773,1395105515
90340,100651212,1394760017
90342,100647914,1394156457
90343,100647825,1394156059
90344,100657192,1395906250
90345,100657261,1395902263
90346,100656150,1395726724
90347,100656239,1395726686
90348,100646153,1393913427
90349,100645310,1393828947
90350,100645359,1393828855
90351,100645485,1393828613
90352,100657914,1396082415
90353,100658157,1396082026
90354,100651410,1396081997
90355,100652001,1396081869
90356,100651613,1396081809
90357,100651467,1396081345
90358,100319843,1396081267
90359,100302588,1396081226
90360,100625967,1396081159
90361,100302576,1396075918
90362,100374448,1396075809
90363,100414823,1396075475
90364,100481366,1396075162
90365,100552116,1396074797
90366,100609264,1396074745
90367,100645720,1396074685
90368,100573350,1396064267
90369,100611367,1396063674
90370,100654733,1396063041
90371,100625959,1396062990
90372,100658183,1396062767
90373,100656839,1396062476
90374,100654448,1396061930
90375,100654473,1396060220
90376,100654733,1395977936
90377,100651669,1395977829
90378,100654589,1395977783
90379,100654509,1395977762
90380,100654448,1395977705
90381,100654446,1395977348
90382,100654559,1395977293
90383,100654550,1395976300
90384,100654790,1395976038
90385,100654553,1395975265
90386,100657461,1395975080
90387,100655380,1395973771
90388,100656873,1395973561
90389,100656702,1395973341
90390,100657697,1395973129
90391,100559557,1395733169
90392,100656168,1395732318
90393,100655805,1395732181
90395,100556432,1395731847
90396,100655575,1395727648
90397,100655491,1395727562
90398,100642302,1395727210
90399,100642630,1395726956
90400,100642618,1395726701
90401,100642609,1395726525
90402,100642596,1395726263
90403,100642311,1395726090
90404,100642309,1395725907
90405,100642301,1395725796
90406,100652262,1395725641
90407,100655938,1395725348
90408,100655380,1395724896
90409,100653785,1395306475
90410,100649198,1394691118
90411,100650266,1394690913
90412,100650633,1394690814
90413,100623868,1394009716
90415,100646478,1394009049
90416,100646832,1394008905
90417,100646291,1394007724
90418,100646619,1394007637
90421,100646171,1394004990
90423,100646171,1394004802
90424,100646722,1394004280
90425,100646760,1394004228
90426,100648235,1394439090
90427,100648582,1394439009
90428,100648634,1394438988
90429,100648717,1394438977
90430,100648752,1394438935
90431,100648768,1394438915
90432,100648802,1394438896
90433,100648830,1394438828
90434,100648915,1394438809
90435,100648984,1394438784
90436,100649040,1394438769
90437,100658380,1396080633
90438,100656821,1395834394
90439,100655728,1395807113
90441,100655728,1395650499
90442,100655316,1395636202
90443,100654112,1395304696
90444,100654186,1395304661
90445,100647785,1395222878
90446,100653380,1395222875
90447,100653011,1395150445
90448,100651411,1395150431
90449,100652960,1395140769
90450,100649874,1394534051
90452,100611680,1394098036
90453,100646446,1393939871
90454,100645282,1393846763
90455,100645962,1393846566
90456,100651469,1394843857
90457,100649574,1394793799
90458,100649853,1394793785
90459,100649924,1394793776
90460,100650144,1394793741
90461,100650156,1394793727
90462,100650174,1394793715
90463,100651247,1394793687
90464,100651265,1394793672
90465,100651276,1394793658
90466,100651344,1394793635
90467,100651469,1394793570
90468,100645864,1393980045
90469,100645933,1393980021
90470,100646120,1393979986
90471,100646153,1393979883
90475,100648946,1394411460
90477,100650702,1394721146
90478,100642716,1393939964
90479,100642763,1393939925
90480,100646120,1393939897
90481,100646153,1393939823
90482,100652817,1395219934
90483,100652935,1395219919
90484,100653104,1395219913
90485,100653275,1395219892
90486,100653327,1395219871
90487,100653351,1395219836
90488,100653403,1395219812
90489,100656591,1395795344
90490,100651212,1394759976
90492,100649503,1394498824
90493,100649202,1394439029
90494,100647825,1394152918
90495,100646087,1393893696
90501,100650702,1395218537
90502,100651950,1395218057
90503,100652655,1395217646
90504,100650702,1395217441
90505,100651950,1395217314
90506,100651469,1395217183
90507,100653403,1395216408
90508,100644977,1393901686
90509,100645338,1393901538
90510,100645366,1393901504
90511,100645495,1393901367
90512,100645532,1393901319
90513,100645828,1393901295
90514,100645906,1393901246
90515,100646087,1393901191
90518,100456056,1394893328
90522,100633478,1393659191
90528,100653351,1395206872
90529,100653403,1395206857
90530,100644648,1394168134
90531,100644706,1394168114
90532,100644937,1394168101
90533,100645310,1394168090
90534,100645359,1394168079
90535,100645485,1394168056
90536,100647336,1394168045
90537,100647407,1394168033
90538,100647427,1394168020
90539,100647597,1394168001
90540,100647885,1394167982
90541,100647915,1394167957
90542,100646782,1394023042
90543,100646872,1394023031
90544,100645495,1393890172
90545,100645532,1393890163
90546,100645828,1393890154
90547,100645906,1393890119
90548,100646087,1393890075
90549,100655104,1395468348
90550,100654847,1395468287
90551,100654734,1395390188
90552,100654186,1395362968
90553,100652841,1395292284
90554,100653096,1395148403
90555,100651847,1394875166
90556,100651890,1394875072
90557,100651502,1394863154
90558,100645610,1394769890
90559,100651157,1394760418
90560,100650507,1394616904
90561,100650426,1394611766
90562,100648010,1394596902
90563,100650094,1394547413
90564,100649859,1394547393
90565,100649311,1394441626
90566,100648925,1394437002
90567,100649032,1394436363
90568,100648925,1394379734
90569,100647087,1394379349
90570,100648886,1394379284
90571,100647109,1394011691
90572,100647002,1394011553
90573,100647087,1394009534
90574,100646735,1393945203
90575,100646466,1393945104
90576,100645962,1393859479
90577,100646022,1393859262
90578,100655260,1395542363
90579,100653617,1395365313
90580,100653785,1395365304
90581,100633860,1395365269
90582,100526304,1395105445
90583,100540215,1395105438
90584,100563241,1395105406
90585,100526304,1395105212
90586,100563241,1395105212
90587,100540215,1395105211
90588,100653403,1395249411
90589,100652817,1395249391
90590,100652935,1395249228
90591,100653104,1395249116
90592,100653275,1395249039
90593,100653327,1395248804
90594,100653351,1395248653
90595,100653403,1395248526
90596,100644736,1393769953
90601,100650673,1394687995
90602,100650830,1394685602
90603,100650826,1394685470
90604,100650806,1394685030
90605,100650824,1394685013
90606,100651880,1394961354
90607,100651950,1394961318
90608,100642763,1393930354
90609,100644102,1393930325
90610,100644566,1393930296
90611,100644648,1393930244
90612,100645906,1393930216
90613,100646087,1393930172
90614,100651337,1395115017
90615,100650010,1394584876
90618,100647226,1394087574
90619,100647230,1394087322
90620,100647228,1394086198
90621,100646087,1393921913
90622,100656099,1395748908
90623,100656150,1395748873
90624,100656239,1395748830
90625,100653327,1395230882
90626,100653351,1395230827
90627,100653403,1395230807
90628,100650220,1394629667
90629,100646872,1394022392
90630,100635853,1393742116
90631,100634056,1393742116
90632,100251694,1393742114
90633,100641444,1393741919
90634,100644843,1393741677
90635,100645026,1393741639
90636,100645184,1393741613
90637,100645398,1393741277
90638,100641444,1393741271
90639,100645335,1393741246
90640,100646087,1394113733
90641,100644566,1394113694
90642,100644648,1394113656
90643,100646337,1394113623
90644,100646409,1394113519
90645,100646483,1394113491
90646,100646722,1394113428
90647,100645933,1394113394
90648,100646120,1394113365
90649,100646153,1394113206
90650,100647344,1394113192
90651,100646153,1394113190
90653,100646637,1394112925
90655,100647710,1394169494
90656,100647407,1394169442
90657,100647427,1394169424
90658,100647597,1394169405
90659,100647885,1394169380
90660,100647915,1394169243
90661,100646872,1394165172
90662,100645338,1394165079
90664,100642002,1393854735
90666,100651247,1394787521
90667,100651265,1394787450
90668,100651276,1394787426
90669,100651344,1394787349
90670,100651469,1394787257
90672,100646153,1394295362
90674,100648574,1394295233
90675,100648735,1394295005
90676,100642618,1396240308
90677,100642609,1396239823
90678,100642596,1396239685
90679,100642311,1396238970
90680,100642309,1396238798
90681,100642302,1396238506
90682,100656591,1395795273
90683,100651130,1394757184
90684,100650633,1394757096
90685,100651212,1394756946
90686,100648148,1394507083
90687,100648691,1394359742
90688,100648474,1394256633
90689,100648593,1394256406
90692,100646782,1394294286
90693,100646872,1394294254
90694,100647915,1394294222
90695,100647980,1394294160
90696,100645708,1394294147
90698,100644566,1393768370
90700,100644648,1393767942
90701,100642763,1393767880
90702,100643328,1393767866
90703,100643277,1393767853
90704,100643328,1393767779
90706,100648595,1394506793
90707,100649260,1394506754
90708,100643127,1394506727
90709,100649597,1394506675
90710,100648799,1394506621
90712,100649503,1394506522
90713,100642596,1394506448
90714,100587606,1394506439
90715,100642596,1394506439
90716,100587606,1394506429
90718,100658012,1396020763
90719,100654734,1395406566
90720,100650677,1394710421
90721,100649518,1394461537
90722,100649202,1394455209
90723,100652020,1395278047
90724,100652086,1395278023
90725,100652168,1395278014
90726,100652271,1395277991
90727,100652409,1395277981
90728,100652447,1395277970
90729,100652788,1395277959
90730,100652817,1395277845
90731,100652935,1395277836
90732,100653104,1395277690
90733,100653275,1395277658
90734,100653327,1395277646
90735,100653351,1395277623
90736,100653403,1395277578
90737,100657327,1395906380
90738,100654312,1395362925
90739,100650787,1394680754
90740,100650742,1394680716
90741,100650144,1394613736
90742,100649597,1394507290
90743,100657438,1395970116
90744,100653785,1395322840
90745,100653011,1395322833
90746,100653986,1395322553
90747,100654337,1395318529
90748,100650689,1394706318
90749,100650702,1394706278
90750,100649558,1394613821
90751,100649574,1394613810
90752,100649853,1394613791
90753,100649924,1394613746
90754,100650144,1394613684
90755,100650156,1394613637
90756,100650174,1394613635
90757,100650220,1394613561
90758,100650174,1394613552
90759,100650220,1394613480
90760,100643061,1395151694
90761,100652866,1395149121
90762,100653093,1395148981
90763,100646097,1394725391
90764,100650633,1394725133
90765,100651099,1394725055
90766,100649040,1394724999
90767,100647416,1394724966
90768,100649646,1394724922
90769,100649569,1394724524
90770,100652168,1395220921
90771,100652271,1395220907
90772,100652409,1395220898
90773,100652447,1395220865
90774,100652788,1395220854
90775,100652817,1395220849
90776,100652935,1395220775
90777,100653104,1395220744
90778,100653275,1395220729
90779,100653327,1395220701
90780,100653351,1395220679
90781,100653403,1395220646
90782,100651469,1395220464
90783,100653403,1395220213
90784,100651880,1395017304
90785,100651950,1395017186
90786,100651469,1394787581
90787,100650702,1394696432
90788,100646153,1393919096
90789,100653986,1395294563
90790,100652866,1395294533
90791,100653710,1395294507
90792,100653977,1395294397
90793,100650220,1394618005
90794,100646087,1394420248
90795,100646153,1394420120
90796,100649003,1394420050
90798,100627835,1394271193
90799,100648163,1394270013
90800,100536402,1394197204
90801,100546432,1394195764
90802,100525626,1394195452
90803,100506283,1394194931
90804,100647125,1394193784
90806,100646722,1394193145
90807,100647384,1394193096
90808,100647416,1394193053
90809,100644648,1394192382
90810,100646087,1394192320
90811,100648251,1394189220
90812,100657261,1395951982
90813,100649558,1394624695
90814,100649574,1394624640
90815,100649853,1394624621
90816,100649924,1394624584
90817,100650144,1394624566
90818,100650156,1394624532
90819,100650174,1394624483
90820,100650220,1394624407
90821,100648593,1394365848
90822,100648768,1394364932
90823,100649574,1394883998
90824,100649853,1394883969
90825,100649924,1394883912
90826,100650144,1394883864
90827,100650156,1394883825
90828,100650174,1394883812
90829,100650220,1394883754
90830,100650261,1394883745
90831,100650444,1394883717
90832,100650488,1394883697
90833,100650617,1394883652
90834,100650677,1394883617
90835,100650696,1394883579
90836,100650720,1394883531
90837,100650742,1394883509
90838,100650992,1394883486
90839,100651048,1394883462
90840,100651215,1394883453
90841,100651247,1394883395
90842,100651265,1394883336
90843,100651276,1394883297
90844,100651344,1394883268
90845,100651469,1394883228
90846,100652447,1395243311
90847,100652788,1395243298
90848,100652817,1395243276
90849,100652935,1395243252
90850,100653104,1395243240
90851,100653275,1395243221
90852,100653327,1395243199
90853,100653351,1395243163
90854,100653403,1395243118
90855,100651469,1394810943
90856,100649889,1394725170
90857,100650085,1394725138
90858,100650151,1394725103
90859,100650164,1394725087
90860,100650191,1394725076
90861,100650250,1394725067
90862,100650430,1394725033
90863,100650455,1394724999
90864,100650515,1394724993
90865,100650639,1394724947
90866,100650689,1394724927
90867,100650702,1394724918
90868,100648830,1394469393
90869,100648915,1394469381
90870,100648984,1394469368
90871,100649040,1394469360
90875,100642302,1394708873
90876,100642309,1394708747
90877,100642630,1394708670
90878,100642618,1394708547
90879,100642596,1394708434
90880,100651130,1394708208
90881,100649202,1394497406
90883,100646872,1394064922
90884,100645940,1393935891
90886,100644619,1393812502
90887,100627424,1393730594
90892,100645495,1393831660
90893,100645448,1393831594
90894,100645310,1393831411
90895,100645359,1393831352
90896,100645485,1393831090
90897,100651659,1394980385
90898,100651809,1394980376
90899,100651880,1394980370
90900,100651950,1394980346
90901,100648717,1394369074
90902,100648752,1394369028
90903,100648768,1394368955
90904,100652418,1395048550
90905,100650824,1394739367
90906,100650010,1394554641
90907,100648735,1394299301
90908,100647710,1394124418
90909,100647825,1394124087
90910,100657261,1395966451
90911,100656057,1395947399
90912,100657261,1395947365
90913,100648582,1394366336
90914,100648634,1394366281
90915,100648717,1394366251
90916,100648752,1394366193
90917,100648768,1394366126
90918,100646153,1393961296
90920,100657012,1395851025
90921,100656223,1395751338
90922,100653840,1395328459
90923,100653986,1395328368
90924,100651862,1394887063
90925,100651177,1394724328
90926,100651099,1394719264
90927,100650639,1394641763
90928,100649202,1394639845
90929,100650596,1394639732
90930,100650375,1394636628
90931,100649853,1394554849
90932,100649048,1394463295
90933,100649518,1394460004
90934,100648907,1394387660
90935,100648788,1394344696
90936,100648799,1394344675
90937,100645335,1393938545
90939,100646437,1393938211
90940,100646120,1393938192
90941,100646153,1393937997
90942,100646114,1393856977
90943,100650220,1394628212
90944,100650129,1394628208
90945,100649503,1394628133
90946,100650220,1394627981
90947,100646153,1393938753
90948,100653403,1395201307
90949,100651950,1394961522
90950,100645310,1393979612
90951,100645359,1393979589
90952,100645485,1393979549
90953,100645503,1393979517
90954,100645546,1393979477
90955,100645864,1393979463
90956,100645933,1393979438
90957,100646120,1393979194
90958,100646153,1393979096
90959,100646178,1393979062
90960,100646337,1393979032
90961,100646409,1393978934
90962,100646483,1393978889
90963,100646722,1393978849
90964,100645366,1393939660
90965,100646463,1393939546
90967,100644977,1393939517
90968,100645338,1393939386
90969,100645366,1393939239
90971,100658519,1396189242
90972,100652773,1395147758
90973,100649260,1394453727
90974,100649202,1394444649
90976,100649574,1394848716
90977,100649853,1394848683
90978,100649924,1394848656
90979,100650144,1394848634
90980,100650156,1394848395
90981,100650174,1394848385
90982,100650220,1394848366
90983,100650261,1394848358
90984,100650444,1394848352
90985,100650488,1394848341
90986,100650617,1394848316
90987,100650677,1394848296
90988,100650696,1394848285
90989,100650720,1394848260
90990,100650742,1394848246
90991,100650992,1394848229
90992,100651048,1394848192
90993,100651215,1394848178
90994,100651247,1394848149
90995,100651265,1394848125
90996,100651276,1394848103
90997,100651344,1394848066
90998,100651469,1394848003
91004,100646722,1394433922
91006,100655938,1396171102
91008,100657412,1396170945
91009,100657261,1396170905
91010,100656057,1396170788
91011,100648645,1396170272
91012,100657733,1396170189
91013,100658100,1396170162
91014,100658393,1396170110
91016,100658441,1396166353
91017,100646722,1393944774
91018,100658519,1396224602
91019,100658349,1396224418
91020,100655728,1396224391
91021,100658519,1396224374
91022,100657571,1395917991
91023,100656977,1395833575
91024,100656223,1395795689
91025,100656591,1395795562
91026,100446085,1395471567
91027,100655104,1395471543
91028,100654434,1395373496
91029,100649202,1394532413
91030,100648752,1394359299
91031,100648768,1394359281
91032,100647825,1394151461
91033,100652773,1395120881
91035,100641868,1393922828
91036,100640931,1393922597
91037,100640376,1393922487
91038,100646087,1393922369
91039,100604358,1394806994
91040,100572772,1394806945
91041,100588864,1394806841
91042,100649040,1394806747
91043,100608065,1394806659
91044,100599895,1394806623
91045,100651469,1394806050
91046,100658527,1396230080
91047,100658561,1396230001
91048,100657188,1395922028
91049,100657261,1395921977
91050,100650174,1394617936
91051,100650220,1394617850
91052,100646087,1394151245
91053,100647416,1394151145
91054,100646872,1394009825
91055,100650220,1394629234
91056,100646058,1393983115
91057,100646120,1393983041
91058,100646153,1393982780
91059,100646722,1393982251
91060,100655420,1395641692
91061,100651950,1395013261
91062,100648768,1394408810
91063,100647384,1394150437
91064,100647416,1394150385
91065,100646087,1393915718
91066,100645366,1393924546
91067,100645495,1393924498
91068,100645532,1393924471
91069,100645828,1393924458
91070,100645906,1393924420
91071,100646087,1393924361
91072,100657412,1395965777
91073,100656548,1395792431
91074,100651836,1394841062
91075,100650010,1394581843
91076,100649202,1394503884
91077,100649503,1394497789
91078,100648411,1394410114
91079,100647825,1394150058
91080,100624496,1394615187
91081,100629110,1394615160
91082,100647521,1394615153
91083,100649040,1394615074
91084,100649202,1394615008
91085,100650220,1394612234
91087,100651469,1394817100
91091,100643761,1393893420
91092,100643811,1393893392
91093,100643915,1393893346
91094,100644102,1393893291
91095,100644566,1393893266
91096,100644648,1393893228
91097,100644706,1393893219
91098,100644937,1393893167
91099,100645310,1393893132
91100,100645359,1393893121
91101,100645485,1393893083
91103,100644648,1393985602
91104,100646087,1393985474
91105,100645338,1393985134
91106,100644566,1393985039
91107,100645906,1393984868
91108,100646153,1393984583
91110,100646058,1393983227
91113,100657374,1395922189
91114,100656557,1395755381
91115,100655955,1395676834
91117,100653219,1395144075
91118,100652737,1395064976
91119,100652075,1394982724
91120,100651962,1394937972
91121,100651913,1394879892
91122,100651920,1394874946
91123,100651177,1394713505
91124,100650052,1394541653
91127,100649087,1394424515
91128,100648921,1394378948
91129,100646790,1393997846
91131,100645428,1393851776
91137,100653275,1395239471
91138,100653327,1395239434
91139,100653351,1395239411
91140,100653403,1395239380
91141,100649646,1394533001
91142,100646821,1394098760
91143,100646891,1394098752
91144,100647068,1394098742
91145,100647384,1394098732
91146,100647416,1394098716
91147,100646712,1393941602
91148,100646153,1393941514
91150,100642914,1393941057
91151,100644608,1393940940
91152,100645537,1393940447
91153,100645962,1393940056
91154,100646080,1393940029
91155,100646637,1393939986
91156,100649646,1394607606
91157,100648915,1394607581
91158,100648984,1394607530
